geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
1581589,Núi Giơ,Nui Gio,"Nui Gio,Núi Giơ",15.28333,108.48333,T,MT,VN,,63,525,,,0,,616,Asia/Ho_Chi_Minh,2023-06-26
1581585,Núi Giỏ Quít,Nui Gio Quit,"Nui Gio Quit,Nui Gioc Quit,Núi Giỏ Quít",15.35,108.46667,T,HLL,VN,,84,517,,,0,,345,Asia/Ho_Chi_Minh,2023-06-26
1581690,Núi Gióc Cầy,Nui Gioc Cay,,11.1,106.93333,T,HLL,VN,,75,723,,,0,,34,Asia/Ho_Chi_Minh,2023-06-26
1581686,Núi Giôc Kiêt,Nui Gioc Kiet,"Nui Gioc Kiet,Núi Giôc Kiêt",13.21667,108.85,T,MT,VN,,61,560,,,0,,483,Asia/Ho_Chi_Minh,2023-06-26
1581684,Núi Giốc Lón,Nui Gioc Lon,,11.1,106.98333,T,HLLS,VN,,43,,,,0,,6,Asia/Ho_Chi_Minh,2012-06-05
1581564,Núi Giưc Kinh,Nui Giuc Kinh,,12.91667,109.38333,T,HLL,VN,,61,564,,,0,,268,Asia/Ho_Chi_Minh,2023-06-26
1581547,Núi Gõ,Nui Go,,15.41667,108.43333,T,HLL,VN,,84,518,,,0,,278,Asia/Ho_Chi_Minh,2023-06-26
1581515,Núi Gò Gái,Nui Go Gai,,15.06667,108.71667,T,HLL,VN,,63,532,,,0,,424,Asia/Ho_Chi_Minh,2023-06-26
1581538,Núi Góc Dé,Nui Goc De,"Nui Goc De,Núi Góc Dé",21.86667,104.76667,T,MT,VN,,70,136,,,0,,152,Asia/Bangkok,2023-06-26
10200908,Núi Gốc Lim,Nui Goc Lim,"Nui Goc Lim,Núi Gốc Lim",18.95941,105.35572,T,HLL,VN,,58,427,,,0,,52,Asia/Bangkok,2023-06-26
9889685,Núi Gốc Múc,Nui Goc Muc,"Nui Goc Muc,Núi Gốc Múc",21.96195,106.40967,T,MT,VN,,39,181,,,0,,593,Asia/Bangkok,2023-06-26
1581506,Núi Goi,Nui Goi,"Nui Boi,Nui Goi,Núi Goi",20.31667,106.08333,T,HLL,VN,,82,359,,,0,,2,Asia/Bangkok,2023-06-26
1581503,Núi Gọi Rấp,Nui Goi Rap,"Nui Goi Rap,Núi Gọi Rấp",14.65,108.76667,T,MT,VN,,46,542,,,0,,552,Asia/Ho_Chi_Minh,2023-06-26
9871479,Núi Gốm,Nui Gom,"Nui Gom,Núi Gốm",21.23238,106.1393,T,HLL,VN,,71,222,,,0,,144,Asia/Bangkok,2023-06-26
9889820,Núi Gón Dé,Nui Gon De,"Nui Gon De,Núi Gón Dé",21.90168,106.35096,T,MT,VN,,39,185,,,0,,553,Asia/Bangkok,2023-06-26
1581467,Núi Gou Karan,Nui Gou Karan,,11.9,108.73333,T,MT,VN,,60,584,,,0,,705,Asia/Ho_Chi_Minh,2023-06-26
10631126,Núi Gư Hướm,Nui Gu Huom,"Nui Gu Huom,Núi Gư Hướm",21.55214,103.70516,T,MT,VN,,32,118,,,0,,320,Asia/Bangkok,2023-06-26
1581425,Núi Guiven,Nui Guiven,,11.4,108.25,T,MT,VN,,23,679,,,0,,596,Asia/Ho_Chi_Minh,2023-06-26
1581409,Núi Ha,Nui Ha,"Nui Ha,Núi Ha,Phu Ha",19.06839,105.10309,T,MT,VN,,58,423,,,0,,450,Asia/Bangkok,2023-06-26
1581351,Núi Hà Gian,Nui Ha Gian,"Nui Ha Gian,Nui Ma Gian,Núi Hà Gian,Núi Ma Gian",13.13333,108.9,T,MT,VN,,61,560,,,0,,393,Asia/Ho_Chi_Minh,2023-06-26
10354214,Núi Hà Hom,Nui Ha Hom,"Nui Ha Hom,Núi Hà Hom",18.28497,105.6141,T,HLL,VN,,52,444,,,0,,99,Asia/Bangkok,2023-06-26
1581264,Núi Hà La Thượng,Nui Ha La Thuong,"Hala Thoung,Nui Ha La Thuong,Núi Hà La Thượng",11.91667,108.96667,T,MT,VN,,60,584,,,0,,844,Asia/Ho_Chi_Minh,2023-06-26
10354216,Núi Hà Mẹ,Nui Ha Me,"Nui Ha Me,Núi Hà Mẹ",18.28406,105.64531,T,HLL,VN,,52,444,,,0,,52,Asia/Bangkok,2023-06-26
9982368,Núi Hà Tao San,Nui Ha Tao San,"Nui Ha Tao San,Núi Hà Tao San",22.14011,103.9271,T,MT,VN,,89,111,,,0,,2555,Asia/Bangkok,2023-06-26
1581392,Núi Hac,Nui Hac,"Nui Hac,Núi Hac",20.18639,105.43639,T,MT,VN,,34,390,,,0,664,569,Asia/Bangkok,2023-06-26
10046682,Núi Hai,Nui Hai,"Nui 2,Nui Hai,Núi 2,Núi Hai",12.42962,108.05131,T,MT,VN,,88,655,,,0,,441,Asia/Ho_Chi_Minh,2023-06-26
10630922,Núi Hai Căn,Nui Hai Can,"Nui Hai Can,Núi Hai Căn",21.70343,103.52047,T,MT,VN,,92,099,,,0,,1437,Asia/Bangkok,2023-06-26
9890510,Núi Hãm,Nui Ham,"Nui Ham,Núi Hãm",19.79909,105.11534,T,MT,VN,,58,415,,,0,,685,Asia/Bangkok,2023-06-26
1581235,Núi Hàm Ếch,Nui Ham Ech,"Nui Ham Ech,Nui Ong Roc,Núi Hàm Ếch",11.36667,108.78333,T,MT,VN,,47,595,,,0,,508,Asia/Ho_Chi_Minh,2023-06-26
1594536,Núi Hàm Lợn,Nui Ham Lon,"Nui Am Lon,Nui Ham Lon,Núi Am Lon,Núi Hàm Lợn",21.31244,105.78855,T,MT,VN,,44,016,,,0,,416,Asia/Bangkok,2023-06-26
1581223,Núi Hàm Ninh,Nui Ham Ninh,"Le Coin,Nui Ham Ninh,Núi Hàm Ninh,Quoin",10.18333,104.03333,T,MT,VN,,21,911,,,0,,102,Asia/Ho_Chi_Minh,2023-06-26
1581218,Núi Hàm Qui,Nui Ham Qui,"Nui Ham Qui,Núi Hàm Qui",13.7,109.1,T,MT,VN,,46,540,,,0,,221,Asia/Ho_Chi_Minh,2023-06-26
1581214,Núi Hàm Rồng,Nui Ham Rong,"Faux Kwala,Nui Ham Rong,Núi Hàm Rống,Núi Hàm Rồng",10.39606,103.96234,T,HLL,VN,,21,911,,,0,,351,Asia/Ho_Chi_Minh,2023-06-26
1581199,Núi Hân,Nui Han,,21.58333,104.81667,T,MT,VN,,70,138,,,0,,540,Asia/Bangkok,2023-06-26
1581134,Núi Han Lè,Nui Han Le,,20.6,105.41667,T,MT,VN,,53,157,,,0,,828,Asia/Bangkok,2023-06-26
9979138,Núi Hăng,Nui Hang,"Nui Hang,Núi Hăng",21.06247,104.68464,T,MT,VN,,32,122,,,0,,737,Asia/Bangkok,2023-06-26
1581174,Núi Hang Bà,Nui Hang Ba,,15.36667,108.65,T,HLL,VN,,84,517,,,0,,350,Asia/Ho_Chi_Minh,2023-06-26
9865430,Núi Hằng Cơ,Nui Hang Co,"Nui Hang Co,Núi Hằng Cơ",13.90149,108.61462,T,MT,VN,,49,634,,,0,,759,Asia/Ho_Chi_Minh,2023-06-26
10356547,Núi Hang Dơi,Nui Hang Doi,"Nui Hang Doi,Núi Hang Dơi",22.51729,103.33151,T,MT,VN,,89,109,,,0,,451,Asia/Bangkok,2023-06-26
9979265,Núi Hang Lai,Nui Hang Lai,"Nui Hang Lai,Núi Hang Lai",21.15908,104.66228,T,MT,VN,,32,122,,,0,,618,Asia/Bangkok,2023-06-26
8310894,Núi Hang Mạy Sao,Nui Hang May Sao,"Nui Hang May Sao,Núi Hang Mạy Sao",22.06825,106.5183,T,MT,VN,,39,182,,,0,,426,Asia/Bangkok,2023-06-26
1581157,Núi Hang Sơn,Nui Hang Son,,21.01667,106.66667,T,HLL,VN,,30,196,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
10252800,Núi Hang Trâu,Nui Hang Trau,"Nui Hang Trau,Núi Hang Trâu",19.13153,105.05377,T,HLL,VN,,58,424,,,0,,467,Asia/Bangkok,2023-06-26
9865431,Núi Hánh Hót,Nui Hanh Hot,"Nui Hanh Hot,Núi Hánh Hót",13.89345,108.62629,T,MT,VN,,49,634,,,0,,831,Asia/Ho_Chi_Minh,2023-06-26
8200556,Núi Hảo,Nui Hao,"Nui Hao,Núi Hao,Núi Hảo",21.05001,104.98344,T,MT,VN,,53,150,,,0,,924,Asia/Bangkok,2023-06-26
1581084,Núi Hát,Nui Hat,"Nui Dan,Nui Hat,Núi Hát",13.8,109.06667,T,MT,VN,,46,549,,,0,,309,Asia/Ho_Chi_Minh,2023-06-26
9979399,Núi Hát Xì,Nui Hat Xi,"Nui Hat Xi,Núi Hát Xì",21.58418,104.16644,T,MT,VN,,32,120,,,0,,1848,Asia/Bangkok,2023-06-26
10316402,Núi Hầu,Nui Hau,"Dong Hau,Nui Hau,Núi Hầu,Động Hầu",18.15065,105.79312,T,HLL,VN,,52,444,,,0,,168,Asia/Bangkok,2023-06-26
9890468,Núi Hay,Nui Hay,"Nui Hay,Núi Hay",19.96435,105.21585,T,MT,VN,,34,396,,,0,,560,Asia/Bangkok,2023-06-26
10314610,Núi He,Nui He,"Nui He,Núi He",21.18373,104.12947,T,MT,VN,,32,125,,,0,,794,Asia/Bangkok,2023-06-26
1580976,Núi He Kan,Nui He Kan,,11.36667,108.36667,T,HLL,VN,,47,596,,,0,,124,Asia/Ho_Chi_Minh,2023-06-26
1580974,Núi Hên,Nui Hen,"Nui Hen,Núi Hên",20.9,105.20472,T,MT,VN,,53,150,,,0,1176,1018,Asia/Bangkok,2023-06-26
1580961,Núi Heo Du Du,Nui Heo Du Du,"Nui Heo Du Du,Núi Heo Du Du",14.38333,108.88333,T,MT,VN,,46,544,,,0,,347,Asia/Ho_Chi_Minh,2023-06-26
1580946,Núi Hian,Nui Hian,,14.73333,109.01667,T,HLL,VN,,63,534,,,0,,155,Asia/Ho_Chi_Minh,2023-06-26
1580941,Núi Hiên,Nui Hien,"Nui Hien,Núi Hiên",13.6,108.91667,T,MT,VN,,46,551,,,0,,758,Asia/Ho_Chi_Minh,2023-06-26
10314600,Núi Hiện Kích,Nui Hien Kich,"Nui Hien Kich,Núi Hiện Kích",21.18849,104.19334,T,MT,VN,,32,125,,,0,,825,Asia/Bangkok,2023-06-26
9871469,Núi Hiểu,Nui Hieu,"Nui Hieu,Núi Hiểu",21.22216,106.10784,P,PPL,VN,,71,222,,,0,,15,Asia/Bangkok,2023-06-26
10314579,Núi Him Phon,Nui Him Phon,"Nui Him Phon,Núi Him Phon",21.21036,104.24888,T,MT,VN,,32,125,,,0,,818,Asia/Bangkok,2023-06-26
9867759,Núi Hin,Nui Hin,"Nui Hin,Núi Hin",21.36105,106.12995,T,HLL,VN,,71,216,,,0,,39,Asia/Bangkok,2023-06-26
10314750,Núi Hin Ké,Nui Hin Ke,"Nui Hin Ke,Núi Hin Ké",21.10903,104.15848,T,MT,VN,,32,125,,,0,,798,Asia/Bangkok,2023-06-26
9893408,Núi Hin Lập,Nui Hin Lap,"Nui Hin Lap,Núi Hin Lập",21.09867,103.78956,T,MT,VN,,32,125,,,0,,1317,Asia/Bangkok,2023-06-26
10314527,Núi Hin Mong,Nui Hin Mong,"Nui Hin Mong,Núi Hin Mong",21.23899,104.13881,T,MT,VN,,32,125,,,0,,907,Asia/Bangkok,2023-06-26
1580865,Núi Hioc,Nui Hioc,,20.56667,104.85,T,MT,VN,,34,384,,,0,,652,Asia/Bangkok,2023-06-26
1580585,Núi Hồ Ba Bể,Nui Ho Ba Be,"Nui Ho Ba Be,Núi Hồ Ba Bể",11.36254,108.9836,T,HLL,VN,,60,589,,,0,,454,Asia/Ho_Chi_Minh,2023-06-26
9867450,Núi Hố Cùng,Nui Ho Cung,"Nui Ho Cung,Núi Hố Cùng",21.49165,106.24341,T,HLL,VN,,39,186,,,0,,185,Asia/Bangkok,2023-06-26
1580561,Núi Hồ Đình,Nui Ho GJinh,,15.11667,108.66667,T,HLL,VN,,63,528,,,0,,314,Asia/Ho_Chi_Minh,2023-06-26
1580475,Núi Hô Lang,Nui Ho Lang,"Dong Tranh,Nui Ho Lang,Núi Hô Lang,Đông Tranh",15.06667,108.71667,T,HLL,VN,,63,532,,,0,,424,Asia/Ho_Chi_Minh,2023-06-26
1580471,Núi Hồ Linh,Nui Ho Linh,"Nui Ho Linh,Núi Ho Linh,Núi Hồ Linh",10.50999,107.50379,T,HLL,VN,,45,751,,,0,,136,Asia/Ho_Chi_Minh,2023-06-26
1580340,Núi Hố Quang,Nui Ho Quang,,11.33333,108.7,T,PK,VN,,47,595,,,0,,370,Asia/Ho_Chi_Minh,2023-06-26
1580338,Núi Ho Ro,Nui Ho Ro,,21.75,105.6,T,HLL,VN,,85,171,,,0,,105,Asia/Bangkok,2023-06-26
10356507,Núi Hồ Sao Chải,Nui Ho Sao Chai,"Nui Ho Sao Chai,Núi Hồ Sao Chải",22.59723,103.35413,T,MT,VN,,89,109,,,0,,1101,Asia/Bangkok,2023-06-26
1580263,Núi Hồ Vũ,Nui Ho Vu,"Nui Ho Vu,Núi Hồ Vũ",15.06667,108.68333,T,MT,VN,,63,528,,,0,,634,Asia/Ho_Chi_Minh,2023-06-26
8381912,Núi Hoa San,Nui Hoa San,"Nui Hoa San,Núi Hoa San",22.28731,105.78761,T,MT,VN,,72,061,,,0,,1499,Asia/Bangkok,2023-06-26
1580620,Núi Hỏa Sơn,Nui Hoa Son,"Nui Hoa Son,Núi Hỏa Sơn",12.78333,109.26667,T,MT,VN,,54,571,,,0,,588,Asia/Ho_Chi_Minh,2023-06-26
8138875,Núi Hoài,Nui Hoai,"Nui Hoai,Núi Hoài",21.86043,105.39602,T,MT,VN,,68,075,,,0,463,425,Asia/Bangkok,2023-06-26
1580736,Núi Hoàn Gây,Nui Hoan Gay,"Nui Hoan Gay,Núi Hoàn Gây,On Gai",16.35,107.58333,T,MT,VN,,66,480,,,0,,36,Asia/Bangkok,2023-06-26
1580647,Núi Hoan Ho,Nui Hoan Ho,,21.23333,106.51667,T,MT,VN,,71,218,,,0,,200,Asia/Bangkok,2023-06-26
1580735,Núi Hoang Bờ Lăng,Nui Hoang Bo Lang,"Nui Hoang Bo Lang,Núi Hoang Bờ Lăng",14.73333,108.7,T,MT,VN,,63,535,,,0,,341,Asia/Ho_Chi_Minh,2023-06-26
10630954,Núi Hoàng Nhày,Nui Hoang Nhay,"Nui Hoang Nhay,Núi Hoàng Nhày",21.51473,103.6074,T,MT,VN,,32,119,,,0,,1150,Asia/Bangkok,2023-06-26
1580645,Núi Hoành Sơn,Nui Hoanh Son,"Hoanh Son,Hoành Sơn,Nui Hoanh Son,Núi Hoành Sơn",17.98939,106.33805,T,MT,VN,,52,447,,,0,,943,Asia/Bangkok,2023-06-26
1580580,Núi Hóc Com,Nui Hoc Com,"Nui Hoc Com,Nui Hoe Com,Núi Hóc Com",21.85,103.8,T,MT,VN,,89,110,,,0,,628,Asia/Bangkok,2023-06-26
1580577,Núi Hoc Hoa,Nui Hoc Hoa,"Nui Boc Hoa,Nui Hoc Hoa,Núi Bóc Hoa,Núi Hoc Hoa",14.73333,108.9,T,HLL,VN,,63,535,,,0,,523,Asia/Ho_Chi_Minh,2023-06-26
1580576,Núi Hóc Khê,Nui Hoc Khe,,13.86667,109.01667,T,HLL,VN,,46,549,,,0,,53,Asia/Ho_Chi_Minh,2023-06-26
10631120,Núi Hốc Luông,Nui Hoc Luong,"Nui Hoc Luong,Núi Hốc Luông",21.58269,103.67986,T,MT,VN,,32,118,,,0,,245,Asia/Bangkok,2023-06-26
1580573,Núi Hốc Mít,Nui Hoc Mit,"Nui Hoc Mit,Núi Hóc Mit,Núi Hốc Mít",14.43667,109.10703,T,HLL,VN,,46,543,,,0,,284,Asia/Ho_Chi_Minh,2023-06-26
1580570,Núi Hóc Nôm,Nui Hoc Nom,"Nui Hoc Mon,Nui Hoc Nom,Núi Hóc Nôm",12.91667,109.3,T,MT,VN,,61,562,,,0,,338,Asia/Ho_Chi_Minh,2023-06-26
10372484,Núi Hốc Ráy,Nui Hoc Ray,"Nui Hoc Ray,Núi Hốc Ráy",19.26824,105.54979,T,HLL,VN,,58,421,,,0,,242,Asia/Bangkok,2023-06-26
1580566,Núi Hoc Téo,Nui Hoc Teo,"Nui Hoc Ten,Nui Hoc Teo,Núi Hoc Téo",21.8,103.68333,T,MT,VN,,32,118,,,0,,959,Asia/Bangkok,2023-06-26
1580543,Núi Hoi,Nui Hoi,,16.18333,108.1,T,MT,VN,,78,490,,,0,,851,Asia/Ho_Chi_Minh,2023-06-26
1580481,Núi Hok,Nui Hok,,10.93333,107.48333,T,HLL,VN,,43,741,,,0,,162,Asia/Ho_Chi_Minh,2023-06-26
1580467,Núi Hom,Nui Hom,"Nui Hom,Núi Hom",21.16667,104.48333,T,MT,VN,,32,121,,,0,,735,Asia/Bangkok,2023-06-26
1580461,Núi Hòm Cấm,Nui Hom Cam,"Nui Hom Cam,Nui Hon Cam,Núi Hòm Cấm",13.26667,109.03333,T,HLL,VN,,61,558,,,0,,113,Asia/Ho_Chi_Minh,2023-06-26
1580451,Núi Hon,Nui Hon,,17.68333,105.96667,T,MT,VN,,62,452,,,0,,307,Asia/Bangkok,2023-06-26
1580438,Núi Hòn Bà,Nui Hon Ba,"Nui Hon Ba,Núi Hòn Bà",13.25,108.9,T,MT,VN,,61,560,,,0,,364,Asia/Ho_Chi_Minh,2023-06-26
10630728,Núi Hòn Bồ,Nui Hon Bo,"Nui Hon Bo,Núi Hòn Bồ",12.46552,108.93354,T,MT,VN,,54,573,,,0,,819,Asia/Ho_Chi_Minh,2023-06-26
10372285,Núi Hòn Bù Lu,Nui Hon Bu Lu,"Nui Hon Bu Lu,Núi Hòn Bù Lu",19.46517,105.65342,T,HLL,VN,,34,407,,,0,,102,Asia/Bangkok,2023-06-26
1580436,Núi Hòn Ca,Nui Hon Ca,"Nui Hon Ca,Núi Hòn Ca",13.5,109.11667,T,MT,VN,,61,558,,,0,,509,Asia/Ho_Chi_Minh,2023-06-26
1580434,Núi Hòn Cao,Nui Hon Cao,,15.51667,108.2,T,HLL,VN,,84,512,,,0,,225,Asia/Ho_Chi_Minh,2023-06-26
1580432,Núi Hòn Chá,Nui Hon Cha,"Hon Cha,Nui Hon Cha,Núi Hòn Chá",13.76667,109.13333,T,MT,VN,,46,550,,,0,,171,Asia/Ho_Chi_Minh,2023-06-26
1580431,Núi Hòn Chảo,Nui Hon Chao,"Le Diademe,Nui Hon Chao,Núi Hòn Chảo",12.71667,109.1,T,MT,VN,,54,572,,,0,,1161,Asia/Ho_Chi_Minh,2023-06-26
1580429,Núi Hòn Che,Nui Hon Che,"Nui Hon Che,Núi Hòn Che",14.48333,108.9,T,PK,VN,,46,544,,,0,,317,Asia/Ho_Chi_Minh,2023-06-26
8673483,Núi Hòn Chuối,Nui Hon Chuoi,"Nui Hon Chuoi,Núi Hòn Chuối",15.33971,108.58672,T,MT,VN,,63,524,,,0,,813,Asia/Ho_Chi_Minh,2023-06-26
1580425,Núi Hòn Chương,Nui Hon Chuong,"Cone Mountain,Le Cone",13.16854,109.17651,T,MT,VN,,61,559,,,0,,547,Asia/Ho_Chi_Minh,2023-06-26
1580415,Núi Hòn Diên,Nui Hon Dien,"Nui Hon Dien,Núi Hòn Diên,Tioh Kamao",11.55067,108.64363,T,MT,VN,,60,585,,,0,,1508,Asia/Ho_Chi_Minh,2023-06-26
10178363,Núi Hòn Đầm,Nui Hon GJam,"Nui Hon Dam,Núi Hòn Đầm",19.15176,105.5643,T,HLL,VN,,58,421,,,0,,60,Asia/Bangkok,2023-06-26
1580419,Núi Hòn Đất,Nui Hon GJat,,10.1,104.9,T,HLL,VN,,21,903,,,0,,149,Asia/Ho_Chi_Minh,2023-06-26
1580418,Núi Hòn Đen,Nui Hon GJen,,13.38333,109.18333,T,HLL,VN,,61,557,,,0,,149,Asia/Ho_Chi_Minh,2023-06-26
1580416,Núi Hòn Đèo,Nui Hon GJeo,,17.13333,106.53333,T,MT,VN,,62,457,,,0,,377,Asia/Bangkok,2023-06-26
10630755,Núi Hòn Đỏ,Nui Hon GJo,"Nui Hon Do,Núi Hòn Đỏ",12.33397,108.94486,T,HLL,VN,,54,574,,,0,,66,Asia/Ho_Chi_Minh,2023-06-26
1582000,Núi Hòn Gai,Nui Hon Gai,"Hon Gai,Hon Giai,Hòn Gai,Hòn Giai,Nui Hon Gai,Núi Hòn Gai",11.65068,108.88683,T,HLL,VN,,60,585,,,0,,162,Asia/Ho_Chi_Minh,2023-06-26
1580407,Núi Hòn Giao,Nui Hon Giao,"Nui Hon Giao,Núi Hòn Giao",12.21265,108.71826,T,MT,VN,,23,675,,,0,,2021,Asia/Ho_Chi_Minh,2023-06-26
10630764,Núi Hòn Giữ B,Nui Hon Giu B,"Nui Hon Giu B,Núi Hòn Giữ B",12.31453,108.85389,T,MT,VN,,54,573,,,0,,1000,Asia/Ho_Chi_Minh,2023-06-26
1580396,Núi Hòn Góp,Nui Hon Gop,"Nui Hon Gop,Núi Hòn Góp",15.41667,108.5,T,RDGE,VN,,84,,,,0,,140,Asia/Ho_Chi_Minh,2018-12-04
9890461,Núi Hòn Han,Nui Hon Han,"Nui Hon Han,Núi Hòn Han",19.97964,105.14697,T,MT,VN,,34,396,,,0,,686,Asia/Bangkok,2023-06-26
1580388,Núi Hòn Ho,Nui Hon Ho,,13.16667,109.21667,T,HLL,VN,,61,559,,,0,,163,Asia/Ho_Chi_Minh,2023-06-26
1580385,Núi Hòn Khô,Nui Hon Kho,"Hon Kho,Nui Gon Kho,Nui Hon Kho,Núi Hòn Khô",13.63333,109.16667,T,MT,VN,,61,557,,,0,,592,Asia/Ho_Chi_Minh,2023-06-26
1580380,Núi Hòn La,Nui Hon La,"Nui Hon La,Núi Hòn La",13.06667,109.15,T,MT,VN,,61,563,,,0,,434,Asia/Ho_Chi_Minh,2023-06-26
1580379,Núi Hòn Lom,Nui Hon Lom,"Nui Hon Lom,Núi Hòn Lom",15.38333,108.18333,T,MT,VN,,84,514,,,0,,370,Asia/Ho_Chi_Minh,2023-06-26
1580377,Núi Hòn Mai Đang,Nui Hon Mai GJang,"Nui Hon Mai Dang,Nui Hon Nai Dang,Núi Hòn Mai Đang",15.21667,108.56667,T,MT,VN,,63,525,,,0,,539,Asia/Ho_Chi_Minh,2023-06-26
10630774,Núi Hòn Mang,Nui Hon Mang,"Nui Hon Mang,Núi Hòn Mang",12.31616,108.93486,T,HLL,VN,,54,573,,,0,,257,Asia/Ho_Chi_Minh,2023-06-26
1580376,Núi Hòn Me,Nui Hon Me,"Nui Hon Me,Núi Hòn Me,Pic Teksia,Teksia Peak",10.11667,104.88333,T,HLL,VN,,21,903,,,0,,23,Asia/Ho_Chi_Minh,2023-06-26
10178478,Núi Hòn Mong,Nui Hon Mong,"Nui Hon Mong,Núi Hòn Mong",19.06815,105.51789,T,HLL,VN,,58,426,,,0,,69,Asia/Bangkok,2023-06-26
9890497,Núi Hòn Na,Nui Hon Na,"Nui Hon Na,Núi Hòn Na",19.83963,105.14585,T,MT,VN,,58,415,,,0,,1290,Asia/Bangkok,2023-06-26
1580372,Núi Hòn Ngang,Nui Hon Ngang,,15.76667,108.13333,T,HLL,VN,,84,508,,,0,,125,Asia/Ho_Chi_Minh,2023-06-26
10178477,Núi Hòn Nguộc,Nui Hon Nguoc,"Nui Hon Nguoc,Núi Hòn Nguộc",19.07956,105.50971,T,HLL,VN,,58,426,,,0,,97,Asia/Bangkok,2023-06-26
1902294,Núi Hon Nhon,Nui Hon Nhon,,12.6675,109.36528,T,MT,VN,,54,571,,,0,,25,Asia/Ho_Chi_Minh,2023-06-26
1580370,Núi Hòn Nóc,Nui Hon Noc,"Nui Hon Noc,Núi Hòn Noc,Núi Hòn Nóc",14.13237,108.89932,T,MT,VN,,46,548,,,0,,886,Asia/Ho_Chi_Minh,2023-06-26
1580369,Núi Hòn Ó,Nui Hon O,"Nui Hon O,Núi Hòn Ó",13.06173,108.89295,T,MT,VN,,61,560,,,0,,517,Asia/Ho_Chi_Minh,2023-06-26
1581110,Núi Hòn Ông,Nui Hon Ong,"Nui Hao Ong,Nui Hon Ong,Núi Hào Ông,Núi Hòn Ông",13.29944,108.97242,T,MT,VN,,61,560,,,0,,690,Asia/Ho_Chi_Minh,2023-06-26
10372284,Núi Hòn Quành,Nui Hon Quanh,"Nui Hon Quanh,Núi Hòn Quành",19.45511,105.65136,T,HLL,VN,,34,403,,,0,,71,Asia/Bangkok,2023-06-26
10178470,Núi Hòn Riêng,Nui Hon Rieng,"Nui Hon Rieng,Núi Hòn Riêng",19.07979,105.51977,T,HLL,VN,,58,426,,,0,,85,Asia/Bangkok,2023-06-26
1580365,Núi Hòn Rọ,Nui Hon Ro,"Nui Hon Ro,Núi Hòn Rọ",15.46667,108.55,T,RDGE,VN,,84,,,,0,,178,Asia/Ho_Chi_Minh,2018-12-04
10178461,Núi Hòn Rồng,Nui Hon Rong,"Nui Hon Rong,Núi Hòn Rồng",19.08374,105.56129,T,HLL,VN,,58,426,,,0,,66,Asia/Bangkok,2023-06-26
1580364,Núi Hòn Sau,Nui Hon Sau,"Hon Sau,Nui Hon Sau,Núi Hòn Sau",13.38333,109.13333,T,HLL,VN,,61,558,,,0,,168,Asia/Ho_Chi_Minh,2023-06-26
1580363,Núi Hòn Sóc,Nui Hon Soc,,10.15,104.9,T,HLL,VN,,21,903,,,0,,31,Asia/Ho_Chi_Minh,2023-06-26
1580362,Núi Hòn Tắc,Nui Hon Tac,"Nui Hon Tac,Núi Hòn Tắc",13.42768,109.28176,T,HLL,VN,,61,557,,,0,,181,Asia/Ho_Chi_Minh,2023-06-26
1580361,Núi Hòn Tao,Nui Hon Tao,"Nui Hoa Tao,Nui Hon Tao,Núi Hòn Tao",13.1,108.85,T,MT,VN,,61,560,,,0,,381,Asia/Ho_Chi_Minh,2023-06-26
10178330,Núi Hòn Thờ,Nui Hon Tho,"Nui Hon Tho,Núi Hòn Thờ",19.1678,105.54404,T,HLL,VN,,58,425,,,0,,114,Asia/Bangkok,2023-06-26
1580360,Núi Hòn Trôi,Nui Hon Troi,"Nui Hon Troi,Núi Hòn Trôi",13.81667,108.98333,T,MT,VN,,46,549,,,0,,190,Asia/Ho_Chi_Minh,2023-06-26
8994034,Núi Hòn Vòng,Nui Hon Vong,"Nui Hon Vong,Núi Hòn Vòng",11.8445,108.74873,T,MT,VN,,60,585,,,0,,588,Asia/Ho_Chi_Minh,2023-06-26
1580359,Núi Hòn Vú,Nui Hon Vu,,14.78333,108.83333,T,HLL,VN,,63,535,,,0,,348,Asia/Ho_Chi_Minh,2023-06-26
1580358,Núi Hòn Xuân,Nui Hon Xuan,"Nui Hon Xuan,Núi Hòn Xuân",12.2,109.1,T,PK,VN,,54,570,,,0,,223,Asia/Ho_Chi_Minh,2023-06-26
8139005,Núi Hồng,Nui Hong,"Nui Hong,Núi Hồng",21.75805,105.47689,T,HLL,VN,,68,076,,,0,142,232,Asia/Bangkok,2023-06-26
8637574,Núi Hồng Lĩnh,Nui Hong Linh,"Hong Linh mountain,Hồng Lĩnh mountain,Nui Hong Linh,Núi Hồng Lĩnh",18.54516,105.79102,T,MT,VN,,52,442,,,0,,663,Asia/Bangkok,2023-06-26
1580404,Núi Hồng Lực,Nui Hong Luc,"Nui Hong Luc,Núi Hồng Lực",21.35,103.73333,T,MT,VN,,32,119,,,0,,948,Asia/Bangkok,2023-06-26
1580393,Núi Hong Vu,Nui Hong Vu,,21.63333,106.36667,T,HLL,VN,,39,186,,,0,,316,Asia/Bangkok,2023-06-26
